[10:15:53:510] [INFO   ] PHASE 1: INSTANTIATING SCHEDULER
[10:16:05:099] [INFO   ] updateMap() End
[10:16:05:099] [INFO   ] updateMap() End
[10:16:05:100] [INFO   ] Thread-9 After updateMap() - Step: 0 , Agent: A2
[10:16:05:100] [INFO   ] Thread-8 After updateMap() - Step: 0 , Agent: A1
[10:16:05:100] [INFO   ] Thread-10 After updateMap() - Step: 0 , Agent: A3
[10:16:05:101] [INFO   ] Thread-9 step() Waiting for PATHFINDER_RESULT - Step: 0 , Agent: A2
[10:16:05:101] [INFO   ] Thread-8 step() Waiting for PATHFINDER_RESULT - Step: 0 , Agent: A1
[10:16:05:102] [INFO   ] Thread-10 step() Waiting for PATHFINDER_RESULT - Step: 0 , Agent: A3
[10:16:05:102] [INFO   ] Thread-11 doGroupProcessing() in neuem Thread - Step: 0
[10:16:05:103] [INFO   ] Thread-11 doGroupProcessing() allSupervisors: [de.feu.massim22.group3.agents.Supervisor@2d554825, de.feu.massim22.group3.agents.Supervisor@68837a77, de.feu.massim22.group3.agents.Supervisor@57829d67]
[10:16:05:104] [INFO   ] Thread-11 doGroupProcessing() Start - Agent: A1
[10:16:05:104] [INFO   ] Thread-11 doGroupProcessing() Start - Agent: A2
[10:16:05:104] [INFO   ] Thread-11 doGroupProcessing() Found - Agent: A2 , Position: java.awt.Point[x=1,y=-1]
[10:16:05:105] [INFO   ] Thread-11 doGroupProcessing() Start - Agent: A3
[10:16:05:106] [INFO   ] Thread-11 doGroupProcessing() Found - Agent: A3 , Position: java.awt.Point[x=-1,y=1]
[10:16:05:106] [INFO   ] Thread-11 doGroupProcessing() meeting in vision - Agent1: A2 , Agent2: A3
[10:16:05:106] [INFO   ] Thread-11 doGroupProcessing() merge 2 in 1 - Supervisor1: A2 , Supervisor2: A3
[10:16:05:107] [INFO   ] Thread-11 mergeGroups() Start - Supervisor: A2 , OldSupervisor: A3 , java.awt.Point[x=1,y=-1]
[10:16:05:107] [INFO   ] Thread-11 Before updateMap() - Step: 0 , Agent: A3
[10:16:05:108] [INFO   ] updateMap() Start - Agent: A3 , Supervisor: A2
[10:16:05:108] [INFO   ] updateMap() Start - AgentPosition: A3 , java.awt.Point[x=11,y=9]
[10:16:05:108] [INFO   ] updateMap() End
[10:16:05:109] [INFO   ] Thread-11 After updateMap() - Step: 0 , Agent: A3
[10:16:05:109] [INFO   ] Thread-11 doGroupProcessing() Loop - Supervisor: A2
[10:16:05:109] [INFO   ] Thread-11 doGroupProcessing() Befor Test updateSupervisor()
[10:16:05:110] [INFO   ] startCalculation() Start - Supervisor: A2
[10:16:05:112] [INFO   ] startCalculation() - agents: [A2, A3]
[10:16:05:113] [INFO   ] startCalculation() - mapSize: java.awt.Point[x=20,y=20]
[10:16:05:113] [INFO   ] startCalculation() - Agent for Position: A2
[10:16:05:114] [INFO   ] startCalculation() - AgentPosition: A2 , java.awt.Point[x=10,y=10]
[10:16:05:114] [INFO   ] startCalculation() - Agent for Position: A3
[10:16:05:114] [INFO   ] startCalculation() - AgentPosition: A3 , java.awt.Point[x=11,y=9]
[10:16:05:115] [INFO   ] startCalculation() - numberGoals: 17
[10:16:05:115] [INFO   ] Before finder.start()
[10:16:05:379] [FINE   ] 
ShaderInfoLog: 
ProgramInfoLog: WARNING: Too many temp register is used in Compute shader, it may cause slow execution.

ShaderCompileStatus: 1
ShaderLinkStatus: 0

[10:16:07:730] [FINE   ] Path Finding Duration: 2332
[10:16:07:796] [INFO   ] After finder.start()
[10:16:07:796] [INFO   ] ############## 
[10:16:07:797] [INFO   ] startCalculation() - Agenten: [A2, A3]
[10:16:07:797] [INFO   ] ############## 
[10:16:07:797] [INFO   ] startCalculation() - Loop Agent: A2
[10:16:07:798] [INFO   ] PathFindingResult Index 1: 0
[10:16:07:798] [INFO   ] PathFindingResult Index 1: 0
[10:16:07:798] [INFO   ] InterestingPoint Index 1: Point: java.awt.Point[x=15,y=8] ZoneType: NONE CellType: DISPENSER_2
[10:16:07:799] [INFO   ] sendPathFindingResultToAgent() Start
[10:16:07:799] [INFO   ] sendPathFindingResultToAgent() - interestingPoints.size: 17
[10:16:07:799] [INFO   ] ------------------------- 
[10:16:07:800] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:800] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:800] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=14,y=7] ZoneType: NONE CellType: DISPENSER_2
[10:16:07:801] [INFO   ] ------------------------- 
[10:16:07:801] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:801] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:801] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=15,y=8] ZoneType: NONE CellType: DISPENSER_2
[10:16:07:802] [INFO   ] ------------------------- 
[10:16:07:802] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:802] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:803] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=14,y=9] ZoneType: NONE CellType: DISPENSER_2
[10:16:07:803] [INFO   ] ------------------------- 
[10:16:07:803] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:803] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:804] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=13,y=8] ZoneType: NONE CellType: DISPENSER_2
[10:16:07:804] [INFO   ] ------------------------- 
[10:16:07:805] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:805] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:805] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=10,y=5] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:806] [INFO   ] ------------------------- 
[10:16:07:806] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:806] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:806] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=9,y=6] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:807] [INFO   ] ------------------------- 
[10:16:07:807] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:807] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:807] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=10,y=6] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:808] [INFO   ] ------------------------- 
[10:16:07:808] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:808] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:809] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=11,y=6] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:809] [INFO   ] ------------------------- 
[10:16:07:809] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:809] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:810] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=8,y=7] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:810] [INFO   ] ------------------------- 
[10:16:07:810] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:810] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:811] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=9,y=7] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:811] [INFO   ] ------------------------- 
[10:16:07:811] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:811] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:812] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=10,y=7] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:812] [INFO   ] ------------------------- 
[10:16:07:812] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:812] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:813] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=11,y=7] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:813] [INFO   ] ------------------------- 
[10:16:07:813] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:814] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:814] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=12,y=7] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:814] [INFO   ] ------------------------- 
[10:16:07:814] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:815] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:815] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=9,y=8] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:815] [INFO   ] ------------------------- 
[10:16:07:815] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:816] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:816] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=10,y=8] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:816] [INFO   ] ------------------------- 
[10:16:07:816] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:817] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:817] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=11,y=8] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:817] [INFO   ] ------------------------- 
[10:16:07:817] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:817] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:818] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=10,y=9] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:819] [INFO   ] sendPathFindingResultToAgent() - Result: PATHFINDER_RESULT , []
[10:16:07:819] [INFO   ] ############## 
[10:16:07:819] [INFO   ] startCalculation() - Loop Agent: A3
[10:16:07:819] [INFO   ] PathFindingResult Index 1: 0
[10:16:07:819] [INFO   ] PathFindingResult Index 1: 0
[10:16:07:823] [INFO   ] InterestingPoint Index 1: Point: java.awt.Point[x=15,y=8] ZoneType: NONE CellType: DISPENSER_2
[10:16:07:824] [INFO   ] sendPathFindingResultToAgent() Start
[10:16:07:824] [INFO   ] sendPathFindingResultToAgent() - interestingPoints.size: 17
[10:16:07:824] [INFO   ] ------------------------- 
[10:16:07:824] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:824] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:825] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=14,y=7] ZoneType: NONE CellType: DISPENSER_2
[10:16:07:825] [INFO   ] ------------------------- 
[10:16:07:825] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:825] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:826] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=15,y=8] ZoneType: NONE CellType: DISPENSER_2
[10:16:07:826] [INFO   ] ------------------------- 
[10:16:07:826] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:826] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:826] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=14,y=9] ZoneType: NONE CellType: DISPENSER_2
[10:16:07:827] [INFO   ] ------------------------- 
[10:16:07:827] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:827] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:827] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=13,y=8] ZoneType: NONE CellType: DISPENSER_2
[10:16:07:827] [INFO   ] ------------------------- 
[10:16:07:828] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:828] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:828] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=10,y=5] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:828] [INFO   ] ------------------------- 
[10:16:07:828] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:829] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:829] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=9,y=6] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:829] [INFO   ] ------------------------- 
[10:16:07:829] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:829] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:830] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=10,y=6] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:830] [INFO   ] ------------------------- 
[10:16:07:830] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:831] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:831] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=11,y=6] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:831] [INFO   ] ------------------------- 
[10:16:07:831] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:831] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:832] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=8,y=7] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:832] [INFO   ] ------------------------- 
[10:16:07:832] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:832] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:833] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=9,y=7] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:833] [INFO   ] ------------------------- 
[10:16:07:833] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:833] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:833] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=10,y=7] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:834] [INFO   ] ------------------------- 
[10:16:07:834] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:834] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:834] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=11,y=7] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:835] [INFO   ] ------------------------- 
[10:16:07:835] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:835] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:835] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=12,y=7] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:835] [INFO   ] ------------------------- 
[10:16:07:836] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:836] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:836] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=9,y=8] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:836] [INFO   ] ------------------------- 
[10:16:07:836] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:837] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:837] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=10,y=8] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:837] [INFO   ] ------------------------- 
[10:16:07:837] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:837] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:838] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=11,y=8] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:838] [INFO   ] ------------------------- 
[10:16:07:838] [INFO   ] sendPathFindingResultToAgent() - resultData.distance: 0
[10:16:07:838] [INFO   ] sendPathFindingResultToAgent() - resultData.direction: 0
[10:16:07:839] [INFO   ] sendPathFindingResultToAgent() - InterestingPoint: Point: java.awt.Point[x=10,y=9] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:839] [INFO   ] sendPathFindingResultToAgent() - Result: PATHFINDER_RESULT , []
[10:16:07:839] [INFO   ] ############## 
[10:16:07:839] [INFO   ] startCalculation() - End
[10:16:07:839] [INFO   ] Thread-11 doGroupProcessing() After Test updateSupervisor()
[10:16:07:842] [INFO   ] Thread-11 doGroupProcessing() Loop - Supervisor: A1
[10:16:07:842] [INFO   ] Thread-12 doGroupProcessing() Before calcGroup() - Supervisor: A2
[10:16:07:842] [INFO   ] Thread-11 doGroupProcessing() Befor Test updateSupervisor()
[10:16:07:842] [INFO   ] Thread-12 calcGroup() Start - Supervisor: A2
[10:16:07:842] [INFO   ] startCalculation() Start - Supervisor: A1
[10:16:07:843] [INFO   ] Thread-12 calcGroup() - interestingPoints.size(): 17
[10:16:07:844] [INFO   ] startCalculation() - agents: [A1]
[10:16:07:844] [INFO   ] startCalculation() - mapSize: java.awt.Point[x=20,y=20]
[10:16:07:844] [INFO   ] Thread-12 calcGroup() - agents.size(): 2
[10:16:07:844] [INFO   ] startCalculation() - Agent for Position: A1
[10:16:07:845] [INFO   ] Thread-12 calcGroup() - Loop Agent: A2 , Position: java.awt.Point[x=10,y=10]
[10:16:07:845] [INFO   ] startCalculation() - AgentPosition: A1 , java.awt.Point[x=10,y=10]
[10:16:07:845] [INFO   ] Thread-12 InterestingPoint: Point: java.awt.Point[x=14,y=7] ZoneType: NONE CellType: DISPENSER_2
[10:16:07:845] [INFO   ] startCalculation() - numberGoals: 11
[10:16:07:845] [INFO   ] Thread-12 PathFindingResult: 7
[10:16:07:845] [INFO   ] Before finder.start()
[10:16:07:846] [INFO   ] Thread-12 PathFindingResult: e
[10:16:07:846] [INFO   ] Thread-12 -------------------------
[10:16:07:846] [INFO   ] Thread-12 InterestingPoint: Point: java.awt.Point[x=15,y=8] ZoneType: NONE CellType: DISPENSER_2
[10:16:07:847] [INFO   ] Thread-12 PathFindingResult: 7
[10:16:07:847] [INFO   ] Thread-12 PathFindingResult: e
[10:16:07:847] [INFO   ] Thread-12 -------------------------
[10:16:07:847] [INFO   ] Thread-12 InterestingPoint: Point: java.awt.Point[x=14,y=9] ZoneType: NONE CellType: DISPENSER_2
[10:16:07:848] [INFO   ] Thread-12 PathFindingResult: 5
[10:16:07:848] [INFO   ] Thread-12 PathFindingResult: e
[10:16:07:848] [INFO   ] Thread-12 -------------------------
[10:16:07:848] [INFO   ] Thread-12 InterestingPoint: Point: java.awt.Point[x=13,y=8] ZoneType: NONE CellType: DISPENSER_2
[10:16:07:849] [INFO   ] Thread-12 PathFindingResult: 5
[10:16:07:849] [INFO   ] Thread-12 PathFindingResult: e
[10:16:07:849] [INFO   ] Thread-12 -------------------------
[10:16:07:849] [INFO   ] Thread-12 InterestingPoint: Point: java.awt.Point[x=10,y=5] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:849] [INFO   ] Thread-12 PathFindingResult: 5
[10:16:07:850] [INFO   ] Thread-12 PathFindingResult: n
[10:16:07:850] [INFO   ] Thread-12 -------------------------
[10:16:07:850] [INFO   ] Thread-12 InterestingPoint: Point: java.awt.Point[x=9,y=6] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:850] [INFO   ] Thread-12 PathFindingResult: 5
[10:16:07:850] [INFO   ] Thread-12 PathFindingResult: n
[10:16:07:851] [INFO   ] Thread-12 -------------------------
[10:16:07:851] [INFO   ] Thread-12 InterestingPoint: Point: java.awt.Point[x=10,y=6] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:851] [INFO   ] Thread-12 PathFindingResult: 4
[10:16:07:851] [INFO   ] Thread-12 PathFindingResult: n
[10:16:07:851] [INFO   ] Thread-12 -------------------------
[10:16:07:852] [INFO   ] Thread-12 InterestingPoint: Point: java.awt.Point[x=11,y=6] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:852] [INFO   ] Thread-12 PathFindingResult: 5
[10:16:07:852] [INFO   ] Thread-12 PathFindingResult: n
[10:16:07:853] [INFO   ] Thread-12 -------------------------
[10:16:07:853] [INFO   ] Thread-12 InterestingPoint: Point: java.awt.Point[x=8,y=7] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:853] [INFO   ] Thread-12 PathFindingResult: 5
[10:16:07:853] [INFO   ] Thread-12 PathFindingResult: n
[10:16:07:854] [INFO   ] Thread-12 -------------------------
[10:16:07:854] [INFO   ] Thread-12 InterestingPoint: Point: java.awt.Point[x=9,y=7] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:855] [INFO   ] Thread-12 PathFindingResult: 4
[10:16:07:855] [INFO   ] Thread-12 PathFindingResult: n
[10:16:07:855] [INFO   ] Thread-12 -------------------------
[10:16:07:856] [INFO   ] Thread-12 InterestingPoint: Point: java.awt.Point[x=10,y=7] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:856] [INFO   ] Thread-12 PathFindingResult: 3
[10:16:07:856] [INFO   ] Thread-12 PathFindingResult: n
[10:16:07:856] [INFO   ] Thread-12 -------------------------
[10:16:07:857] [INFO   ] Thread-12 InterestingPoint: Point: java.awt.Point[x=11,y=7] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:857] [INFO   ] Thread-12 PathFindingResult: 4
[10:16:07:857] [INFO   ] Thread-12 PathFindingResult: n
[10:16:07:857] [INFO   ] Thread-12 -------------------------
[10:16:07:857] [INFO   ] Thread-12 InterestingPoint: Point: java.awt.Point[x=12,y=7] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:858] [INFO   ] Thread-12 PathFindingResult: 5
[10:16:07:858] [INFO   ] Thread-12 PathFindingResult: n
[10:16:07:858] [INFO   ] Thread-12 -------------------------
[10:16:07:858] [INFO   ] Thread-12 InterestingPoint: Point: java.awt.Point[x=9,y=8] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:859] [INFO   ] Thread-12 PathFindingResult: 3
[10:16:07:859] [INFO   ] Thread-12 PathFindingResult: n
[10:16:07:859] [INFO   ] Thread-12 -------------------------
[10:16:07:859] [INFO   ] Thread-12 InterestingPoint: Point: java.awt.Point[x=10,y=8] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:859] [INFO   ] Thread-12 PathFindingResult: 2
[10:16:07:860] [INFO   ] Thread-12 PathFindingResult: n
[10:16:07:860] [INFO   ] Thread-12 -------------------------
[10:16:07:860] [INFO   ] Thread-12 InterestingPoint: Point: java.awt.Point[x=11,y=8] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:860] [INFO   ] Thread-12 PathFindingResult: 3
[10:16:07:861] [INFO   ] Thread-12 PathFindingResult: n
[10:16:07:861] [INFO   ] Thread-12 -------------------------
[10:16:07:861] [INFO   ] Thread-12 InterestingPoint: Point: java.awt.Point[x=10,y=9] ZoneType: GOALZONE CellType: UNKNOWN
[10:16:07:861] [INFO   ] Thread-12 PathFindingResult: 1
[10:16:07:861] [INFO   ] Thread-12 PathFindingResult: n
[10:16:07:862] [INFO   ] Thread-12 -------------------------
[10:16:07:862] [INFO   ] Thread-12 pathFindingResultToPercept() Start - Agent: A2
[10:16:07:864] [INFO   ] Thread-12 pathFindingResultToPercept() End - Result: [pointResult(DISPENSER_2,false,4,-3,7,2), pointResult(DISPENSER_2,false,5,-2,7,2), pointResult(DISPENSER_2,false,4,-1,5,2), pointResult(DISPENSER_2,false,3,-2,5,2), pointResult(GOALZONE,true,0,-5,5,1), pointResult(GOALZONE,true,-1,-4,5,1), pointResult(GOALZONE,true,0,-4,4,1), pointResult(GOALZONE,true,1,-4,5,1), pointResult(GOALZONE,true,-2,-3,5,1), pointResult(GOALZONE,true,-1,-3,4,1), pointResult(GOALZONE,true,0,-3,3,1), pointResult(GOALZONE,true,1,-3,4,1), pointResult(GOALZONE,true,2,-3,5,1), pointResult(GOALZONE,true,-1,-2,3,1), pointResult(GOALZONE,true,0,-2,2,1), pointResult(GOALZONE,true,1,-2,3,1), pointResult(GOALZONE,true,0,-1,1,1)]
[10:16:07:865] [INFO   ] Thread-12 pathFindingResultToPercept() Start - Agent: A2
